no,name,category
591,강남문화재단,공직유관단체
592,강릉관광개발공사,공직유관단체
593,강릉원주대학교치과병원,공직유관단체
594,강북구도시관리공단,공직유관단체
595,강북문화재단,공직유관단체
596,강서구시설관리공단,공직유관단체
597,강원개발공사,공직유관단체
598,강원신용보증재단,공직유관단체
599,강원연구원,공직유관단체
600,강원재활원,공직유관단체
601,강원창조경제혁신센터,공직유관단체
602,강원특별자치도강릉의료원,공직유관단체
603,강원특별자치도삼척의료원,공직유관단체
604,강원특별자치도속초의료원,공직유관단체
605,강원특별자치도영월의료원,공직유관단체
606,강원특별자치도원주의료원,공직유관단체
607,강원특별자치도장애인체육회,공직유관단체
608,강원특별자치도체육회,공직유관단체
609,강화군시설관리공단,공직유관단체
610,강화군자원봉사센터,공직유관단체
611,거제시문화예술재단,공직유관단체
612,거제해양관광개발공사,공직유관단체
613,거창군체육회,공직유관단체
614,건설기술교육원,공직유관단체
615,겨레말큰사전남북공동편찬사업회,공직유관단체
616,경기관광공사,공직유관단체
617,경기교통공사,공직유관단체
618,경기대진테크노파크,공직유관단체
619,경기도 평생교육진흥원,공직유관단체
620,경기도교통연수원,공직유관단체
621,경기도미래세대재단,공직유관단체
622,경기도사회서비스원,공직유관단체
623,경기도수원월드컵경기장관리재단,공직유관단체
624,경기도의료원,공직유관단체
625,경기도자원봉사센터,공직유관단체
626,경기도장애인체육회,공직유관단체
627,경기도체육회,공직유관단체
628,경기도학교안전공제회,공직유관단체
629,경기복지재단,공직유관단체
630,경기신용보증재단,공직유관단체
631,경기연구원,공직유관단체
632,경기주택도시공사,공직유관단체
633,경기창조경제혁신센터,공직유관단체
634,경기콘텐츠진흥원,공직유관단체
635,경기평택항만공사,공직유관단체
636,경남개발공사,공직유관단체
637,경남신용보증재단,공직유관단체
638,경남연구원,공직유관단체
639,경북신용보증재단,공직유관단체
640,경북자동차임베디드연구원,공직유관단체
641,경상남도마산의료원,공직유관단체
642,경상남도사회서비스원,공직유관단체
643,경상남도자원봉사센터,공직유관단체
644,경상남도장애인체육회,공직유관단체
645,경상남도청소년지원재단,공직유관단체
646,경상남도체육회,공직유관단체
647,경상북도개발공사,공직유관단체
648,경상북도김천의료원,공직유관단체
649,경상북도문화관광공사,공직유관단체
650,경상북도안동의료원,공직유관단체
651,경상북도인재평생교육재단,공직유관단체
652,경상북도장애인체육회,공직유관단체
653,경상북도체육회,공직유관단체
654,경상북도포항의료원,공직유관단체
655,경주시시설관리공단,공직유관단체
656,경찰공제회,공직유관단체
657,계룡시문화관광재단,공직유관단체
658,계양구노인인력개발센터,공직유관단체
659,계양구자원봉사센터,공직유관단체
660,고래문화재단,공직유관단체
661,고양도시관리공사,공직유관단체
662,고양문화재단,공직유관단체
663,고양산업진흥원,공직유관단체
664,고양시자원봉사센터,공직유관단체
665,고양시청소년재단,공직유관단체
666,고양시체육회,공직유관단체
667,과천도시공사,공직유관단체
668,과천시장애인체육회,공직유관단체
669,과천시체육회,공직유관단체
670,과학기술연합대학원대학교,공직유관단체
671,과학기술인공제회,공직유관단체
672,광명도시공사,공직유관단체
673,광주과학기술원,공직유관단체
674,광주광역시 관광공사,공직유관단체
675,광주광역시광산구시설관리공단,공직유관단체
676,광주광역시교통약자이동지원센터,공직유관단체
677,광주광역시도시공사,공직유관단체
678,광주광역시북구시설관리공단,공직유관단체
679,광주광역시서구시설관리공단,공직유관단체
680,광주광역시장애인체육회,공직유관단체
681,광주광역시체육회,공직유관단체
682,광주교통공사,공직유관단체
683,광주도시관리공사,공직유관단체
684,광주시체육회,공직유관단체
685,광주신용보증재단,공직유관단체
686,광주환경공단,공직유관단체
687,광진구시설관리공단,공직유관단체
688,교정공제회,공직유관단체
689,구로구시설관리공단,공직유관단체
690,구로문화재단,공직유관단체
691,구리농수산물공사,공직유관단체
692,구리도시공사,공직유관단체
693,구미도시공사,공직유관단체
694,구월종합사회복지관,공직유관단체
695,국가과학기술연구회,공직유관단체
696,국기원,공직유관단체
697,국립국가폭력트라우마치유센터,공직유관단체
698,국립새만금간척박물관,공직유관단체
699,국립소방병원,공직유관단체
700,국립한국문학관,공직유관단체
701,국립현대무용단,공직유관단체
702,국외소재문화유산재단,공직유관단체
703,군산시민발전주식회사,공직유관단체
704,군인공제회,공직유관단체
705,군포도시공사,공직유관단체
706,군포문화재단,공직유관단체
707,금융감독원,공직유관단체
708,기장군도시관리공단,공직유관단체
709,김천시 시설관리공단,공직유관단체
710,김포도시관리공사,공직유관단체
711,김포복지재단,공직유관단체
712,김포시체육회,공직유관단체
713,김해시도시개발공사,공직유관단체
714,김해의생명산업진흥원,공직유관단체
715,나주교육진흥재단,공직유관단체
716,남동구노인인력개발센터,공직유관단체
717,남동구청소년상담복지센터,공직유관단체
718,남동청소년센터,공직유관단체
719,남부공항서비스(주),공직유관단체
720,남북교류협력지원협회,공직유관단체
721,남양주도시공사,공직유관단체
722,논현종합사회복지관,공직유관단체
723,농어촌청소년육성재단,공직유관단체
724,농업협동조합중앙회,공직유관단체
725,농업회사법인의령군토요애유통㈜,공직유관단체
726,누림홈,공직유관단체
727,뉴스통신진흥회,공직유관단체
728,단양관광공사,공직유관단체
729,달성군시설관리공단,공직유관단체
730,당진도시공사,공직유관단체
731,대구경북과학기술원,공직유관단체
732,대구공공시설관리공단,공직유관단체
733,대구광역시교통연수원,공직유관단체
734,대구광역시장애인체육회,공직유관단체
735,대구광역시체육회,공직유관단체
736,대구광역시행복진흥사회서비스원,공직유관단체
737,대구교통공사,공직유관단체
738,대구농수산물유통관리공사,공직유관단체
739,대구도시개발공사,공직유관단체
740,대구신용보증재단,공직유관단체
741,대구의료원,공직유관단체
742,대전관광공사,공직유관단체
743,대전광역시사회서비스원,공직유관단체
744,대전광역시시설관리공단,공직유관단체
745,대전광역시장애인체육회,공직유관단체
746,대전광역시체육회,공직유관단체
747,대전교통공사,공직유관단체
748,대전도시공사,공직유관단체
749,대전디자인진흥원,공직유관단체
750,대전신용보증재단,공직유관단체
751,대전테크노파크,공직유관단체
752,대전투자금융주식회사,공직유관단체
753,대전평생교육진흥원,공직유관단체
754,대중소기업농어업협력재단,공직유관단체
755,대한건설협회,공직유관단체
756,대한결핵협회,공직유관단체
757,대한근대5종연맹,공직유관단체
758,대한노인회,공직유관단체 / 언론사
759,대한당구연맹,공직유관단체
760,대한럭비협회,공직유관단체
761,대한레슬링협회,공직유관단체
762,대한루지경기연맹,공직유관단체
763,대한민국댄스스포츠연맹,공직유관단체
764,대한민국재향군인회,공직유관단체
765,대한민국족구협회,공직유관단체
766,대한바이애슬론연맹,공직유관단체
767,대한방사선방어학회,공직유관단체
768,대한배드민턴협회,공직유관단체
769,대한복싱협회,공직유관단체
770,대한봅슬레이스켈레톤경기연맹,공직유관단체
771,대한빙상경기연맹,공직유관단체
772,대한사격연맹,공직유관단체
773,대한사이클연맹,공직유관단체
774,대한산악연맹,공직유관단체
775,대한산업보건협회,공직유관단체
776,대한세팍타크로협회,공직유관단체
777,대한소방공제회,공직유관단체
778,대한소프트테니스협회,공직유관단체
779,대한수영연맹,공직유관단체
780,대한스쿼시연맹,공직유관단체
781,대한스키협회,공직유관단체
782,대한아이스하키협회,공직유관단체
783,대한양궁협회,공직유관단체
784,대한에어로빅힙합협회,공직유관단체
785,대한에이즈예방협회,공직유관단체
786,대한역도연맹,공직유관단체
787,대한요트협회,공직유관단체
788,대한우슈협회,공직유관단체
789,대한유도회,공직유관단체
790,대한육상연맹,공직유관단체
791,대한조정협회,공직유관단체
792,대한지방행정공제회,공직유관단체
793,대한철인3종협회,공직유관단체
794,대한체조협회,공직유관단체
795,대한카누연맹,공직유관단체
796,대한컬링연맹,공직유관단체
797,대한탁구협회,공직유관단체
798,대한태권도협회,공직유관단체
799,대한테니스협회,공직유관단체
800,대한펜싱협회,공직유관단체
801,대한하키협회,공직유관단체
802,대한핸드볼협회,공직유관단체
803,도로교통공단,공직유관단체
